ID,duration,mix_wav,mix_wav_format,mix_wav_opts,s1_wav,s1_wav_format,s1_wav_opts,s2_wav,s2_wav_format,s2_wav_opts,noise_wav,noise_wav_format,noise_wav_opts
1525,1.0,../../../min/train/mixture/01aa010m_0.60492_209c0103_-0.60492.wav,wav,,../../../min/train/source1/01aa010m_0.60492_209c0103_-0.60492.wav,wav,,../../../min/train/source2/01aa010m_0.60492_209c0103_-0.60492.wav,wav,,,,
1526,1.0,../../../min/train/mixture/01aa010m_0.62802_209o0109_-0.62802.wav,wav,,../../../min/train/source1/01aa010m_0.62802_209o0109_-0.62802.wav,wav,,../../../min/train/source2/01aa010m_0.62802_209o0109_-0.62802.wav,wav,,,,
1527,1.0,../../../min/train/mixture/01aa010m_0.67513_209a010u_-0.67513.wav,wav,,../../../min/train/source1/01aa010m_0.67513_209a010u_-0.67513.wav,wav,,../../../min/train/source2/01aa010m_0.67513_209a010u_-0.67513.wav,wav,,,,
1528,1.0,../../../min/train/mixture/01aa010m_0.68396_209c0106_-0.68396.wav,wav,,../../../min/train/source1/01aa010m_0.68396_209c0106_-0.68396.wav,wav,,../../../min/train/source2/01aa010m_0.68396_209c0106_-0.68396.wav,wav,,,,
1529,1.0,../../../min/train/mixture/01aa010m_0.82508_209o010n_-0.82508.wav,wav,,../../../min/train/source1/01aa010m_0.82508_209o010n_-0.82508.wav,wav,,../../../min/train/source2/01aa010m_0.82508_209o010n_-0.82508.wav,wav,,,,
1530,1.0,../../../min/train/mixture/01aa010m_1.2063_209a010g_-1.2063.wav,wav,,../../../min/train/source1/01aa010m_1.2063_209a010g_-1.2063.wav,wav,,../../../min/train/source2/01aa010m_1.2063_209a010g_-1.2063.wav,wav,,,,
1531,1.0,../../../min/train/mixture/01aa010m_1.2655_209a0107_-1.2655.wav,wav,,../../../min/train/source1/01aa010m_1.2655_209a0107_-1.2655.wav,wav,,../../../min/train/source2/01aa010m_1.2655_209a0107_-1.2655.wav,wav,,,,
1532,1.0,../../../min/train/mixture/01aa010m_1.3099_209a0109_-1.3099.wav,wav,,../../../min/train/source1/01aa010m_1.3099_209a0109_-1.3099.wav,wav,,../../../min/train/source2/01aa010m_1.3099_209a0109_-1.3099.wav,wav,,,,
1533,1.0,../../../min/train/mixture/01aa010m_1.3148_209c010c_-1.3148.wav,wav,,../../../min/train/source1/01aa010m_1.3148_209c010c_-1.3148.wav,wav,,../../../min/train/source2/01aa010m_1.3148_209c010c_-1.3148.wav,wav,,,,
1534,1.0,../../../min/train/mixture/01aa010m_1.4841_209c010l_-1.4841.wav,wav,,../../../min/train/source1/01aa010m_1.4841_209c010l_-1.4841.wav,wav,,../../../min/train/source2/01aa010m_1.4841_209c010l_-1.4841.wav,wav,,,,
1535,1.0,../../../min/train/mixture/01aa010m_1.4872_209c010b_-1.4872.wav,wav,,../../../min/train/source1/01aa010m_1.4872_209c010b_-1.4872.wav,wav,,../../../min/train/source2/01aa010m_1.4872_209c010b_-1.4872.wav,wav,,,,
1536,1.0,../../../min/train/mixture/01aa010m_1.5103_209a0103_-1.5103.wav,wav,,../../../min/train/source1/01aa010m_1.5103_209a0103_-1.5103.wav,wav,,../../../min/train/source2/01aa010m_1.5103_209a0103_-1.5103.wav,wav,,,,
1537,1.0,../../../min/train/mixture/01aa010m_1.5276_209a010m_-1.5276.wav,wav,,../../../min/train/source1/01aa010m_1.5276_209a010m_-1.5276.wav,wav,,../../../min/train/source2/01aa010m_1.5276_209a010m_-1.5276.wav,wav,,,,
1538,1.0,../../../min/train/mixture/01aa010m_1.5835_209a0106_-1.5835.wav,wav,,../../../min/train/source1/01aa010m_1.5835_209a0106_-1.5835.wav,wav,,../../../min/train/source2/01aa010m_1.5835_209a0106_-1.5835.wav,wav,,,,
1539,1.0,../../../min/train/mixture/01aa010m_1.6022_209c010i_-1.6022.wav,wav,,../../../min/train/source1/01aa010m_1.6022_209c010i_-1.6022.wav,wav,,../../../min/train/source2/01aa010m_1.6022_209c010i_-1.6022.wav,wav,,,,
1540,1.0,../../../min/train/mixture/01aa010m_1.6369_209a010l_-1.6369.wav,wav,,../../../min/train/source1/01aa010m_1.6369_209a010l_-1.6369.wav,wav,,../../../min/train/source2/01aa010m_1.6369_209a010l_-1.6369.wav,wav,,,,
1541,1.0,../../../min/train/mixture/01aa010m_1.6431_209o010m_-1.6431.wav,wav,,../../../min/train/source1/01aa010m_1.6431_209o010m_-1.6431.wav,wav,,../../../min/train/source2/01aa010m_1.6431_209o010m_-1.6431.wav,wav,,,,
1542,1.0,../../../min/train/mixture/01aa010m_1.6828_209c0102_-1.6828.wav,wav,,../../../min/train/source1/01aa010m_1.6828_209c0102_-1.6828.wav,wav,,../../../min/train/source2/01aa010m_1.6828_209c0102_-1.6828.wav,wav,,,,
1543,1.0,../../../min/train/mixture/01aa010m_1.7596_209a010q_-1.7596.wav,wav,,../../../min/train/source1/01aa010m_1.7596_209a010q_-1.7596.wav,wav,,../../../min/train/source2/01aa010m_1.7596_209a010q_-1.7596.wav,wav,,,,
1544,1.0,../../../min/train/mixture/01aa010m_1.9131_209a010b_-1.9131.wav,wav,,../../../min/train/source1/01aa010m_1.9131_209a010b_-1.9131.wav,wav,,../../../min/train/source2/01aa010m_1.9131_209a010b_-1.9131.wav,wav,,,,
1545,1.0,../../../min/train/mixture/01aa010m_1.9232_209c010k_-1.9232.wav,wav,,../../../min/train/source1/01aa010m_1.9232_209c010k_-1.9232.wav,wav,,../../../min/train/source2/01aa010m_1.9232_209c010k_-1.9232.wav,wav,,,,
1546,1.0,../../../min/train/mixture/01aa010m_1.9234_209a010o_-1.9234.wav,wav,,../../../min/train/source1/01aa010m_1.9234_209a010o_-1.9234.wav,wav,,../../../min/train/source2/01aa010m_1.9234_209a010o_-1.9234.wav,wav,,,,
1547,1.0,../../../min/train/mixture/01aa010m_2.0144_209o010h_-2.0144.wav,wav,,../../../min/train/source1/01aa010m_2.0144_209o010h_-2.0144.wav,wav,,../../../min/train/source2/01aa010m_2.0144_209o010h_-2.0144.wav,wav,,,,
1548,1.0,../../../min/train/mixture/01aa010m_2.0891_209a0111_-2.0891.wav,wav,,../../../min/train/source1/01aa010m_2.0891_209a0111_-2.0891.wav,wav,,../../../min/train/source2/01aa010m_2.0891_209a0111_-2.0891.wav,wav,,,,
1549,1.0,../../../min/train/mixture/01aa010m_2.1033_209c010p_-2.1033.wav,wav,,../../../min/train/source1/01aa010m_2.1033_209c010p_-2.1033.wav,wav,,../../../min/train/source2/01aa010m_2.1033_209c010p_-2.1033.wav,wav,,,,
1550,1.0,../../../min/train/mixture/01aa010m_2.212_209o0105_-2.212.wav,wav,,../../../min/train/source1/01aa010m_2.212_209o0105_-2.212.wav,wav,,../../../min/train/source2/01aa010m_2.212_209o0105_-2.212.wav,wav,,,,
1551,1.0,../../../min/train/mixture/01aa010m_2.2199_209c010f_-2.2199.wav,wav,,../../../min/train/source1/01aa010m_2.2199_209c010f_-2.2199.wav,wav,,../../../min/train/source2/01aa010m_2.2199_209c010f_-2.2199.wav,wav,,,,
1552,1.0,../../../min/train/mixture/01aa010m_2.247_209a010p_-2.247.wav,wav,,../../../min/train/source1/01aa010m_2.247_209a010p_-2.247.wav,wav,,../../../min/train/source2/01aa010m_2.247_209a010p_-2.247.wav,wav,,,,
1553,1.0,../../../min/train/mixture/01aa010m_2.2854_209a010r_-2.2854.wav,wav,,../../../min/train/source1/01aa010m_2.2854_209a010r_-2.2854.wav,wav,,../../../min/train/source2/01aa010m_2.2854_209a010r_-2.2854.wav,wav,,,,
1554,1.0,../../../min/train/mixture/01aa010m_2.2864_209o010k_-2.2864.wav,wav,,../../../min/train/source1/01aa010m_2.2864_209o010k_-2.2864.wav,wav,,../../../min/train/source2/01aa010m_2.2864_209o010k_-2.2864.wav,wav,,,,
1555,1.0,../../../min/train/mixture/01aa010m_2.355_209o0108_-2.355.wav,wav,,../../../min/train/source1/01aa010m_2.355_209o0108_-2.355.wav,wav,,../../../min/train/source2/01aa010m_2.355_209o0108_-2.355.wav,wav,,,,
1556,1.0,../../../min/train/mixture/01aa010m_2.371_209a0108_-2.371.wav,wav,,../../../min/train/source1/01aa010m_2.371_209a0108_-2.371.wav,wav,,../../../min/train/source2/01aa010m_2.371_209a0108_-2.371.wav,wav,,,,
1557,1.0,../../../min/train/mixture/01aa010m_2.5211_209o0101_-2.5211.wav,wav,,../../../min/train/source1/01aa010m_2.5211_209o0101_-2.5211.wav,wav,,../../../min/train/source2/01aa010m_2.5211_209o0101_-2.5211.wav,wav,,,,
1558,1.0,../../../min/train/mixture/01aa010m_2.522_209a010w_-2.522.wav,wav,,../../../min/train/source1/01aa010m_2.522_209a010w_-2.522.wav,wav,,../../../min/train/source2/01aa010m_2.522_209a010w_-2.522.wav,wav,,,,
1559,1.0,../../../min/train/mixture/01aa010m_2.5508_209c0104_-2.5508.wav,wav,,../../../min/train/source1/01aa010m_2.5508_209c0104_-2.5508.wav,wav,,../../../min/train/source2/01aa010m_2.5508_209c0104_-2.5508.wav,wav,,,,
1560,1.0,../../../min/train/mixture/01aa010m_2.6336_209c010o_-2.6336.wav,wav,,../../../min/train/source1/01aa010m_2.6336_209c010o_-2.6336.wav,wav,,../../../min/train/source2/01aa010m_2.6336_209c010o_-2.6336.wav,wav,,,,
1561,1.0,../../../min/train/mixture/01aa010m_2.6425_209a010f_-2.6425.wav,wav,,../../../min/train/source1/01aa010m_2.6425_209a010f_-2.6425.wav,wav,,../../../min/train/source2/01aa010m_2.6425_209a010f_-2.6425.wav,wav,,,,
1562,1.0,../../../min/train/mixture/01aa010m_2.9228_209a010x_-2.9228.wav,wav,,../../../min/train/source1/01aa010m_2.9228_209a010x_-2.9228.wav,wav,,../../../min/train/source2/01aa010m_2.9228_209a010x_-2.9228.wav,wav,,,,
1563,1.0,../../../min/train/mixture/01aa010m_3.0013_209c010e_-3.0013.wav,wav,,../../../min/train/source1/01aa010m_3.0013_209c010e_-3.0013.wav,wav,,../../../min/train/source2/01aa010m_3.0013_209c010e_-3.0013.wav,wav,,,,
1564,1.0,../../../min/train/mixture/01aa010m_3.0836_209a0113_-3.0836.wav,wav,,../../../min/train/source1/01aa010m_3.0836_209a0113_-3.0836.wav,wav,,../../../min/train/source2/01aa010m_3.0836_209a0113_-3.0836.wav,wav,,,,
1565,1.0,../../../min/train/mixture/01aa010m_3.2727_209a010t_-3.2727.wav,wav,,../../../min/train/source1/01aa010m_3.2727_209a010t_-3.2727.wav,wav,,../../../min/train/source2/01aa010m_3.2727_209a010t_-3.2727.wav,wav,,,,
1566,1.0,../../../min/train/mixture/01aa010m_3.2835_209c0109_-3.2835.wav,wav,,../../../min/train/source1/01aa010m_3.2835_209c0109_-3.2835.wav,wav,,../../../min/train/source2/01aa010m_3.2835_209c0109_-3.2835.wav,wav,,,,
1567,1.0,../../../min/train/mixture/01aa010m_3.3002_209o0107_-3.3002.wav,wav,,../../../min/train/source1/01aa010m_3.3002_209o0107_-3.3002.wav,wav,,../../../min/train/source2/01aa010m_3.3002_209o0107_-3.3002.wav,wav,,,,
1568,1.0,../../../min/train/mixture/01aa010m_3.35_209o0106_-3.35.wav,wav,,../../../min/train/source1/01aa010m_3.35_209o0106_-3.35.wav,wav,,../../../min/train/source2/01aa010m_3.35_209o0106_-3.35.wav,wav,,,,
1569,1.0,../../../min/train/mixture/01aa010m_3.3852_209o010o_-3.3852.wav,wav,,../../../min/train/source1/01aa010m_3.3852_209o010o_-3.3852.wav,wav,,../../../min/train/source2/01aa010m_3.3852_209o010o_-3.3852.wav,wav,,,,
1570,1.0,../../../min/train/mixture/01aa010m_3.407_209o010e_-3.407.wav,wav,,../../../min/train/source1/01aa010m_3.407_209o010e_-3.407.wav,wav,,../../../min/train/source2/01aa010m_3.407_209o010e_-3.407.wav,wav,,,,
1571,1.0,../../../min/train/mixture/01aa010m_3.4375_209a010z_-3.4375.wav,wav,,../../../min/train/source1/01aa010m_3.4375_209a010z_-3.4375.wav,wav,,../../../min/train/source2/01aa010m_3.4375_209a010z_-3.4375.wav,wav,,,,
1572,1.0,../../../min/train/mixture/01aa010m_3.4448_209o010a_-3.4448.wav,wav,,../../../min/train/source1/01aa010m_3.4448_209o010a_-3.4448.wav,wav,,../../../min/train/source2/01aa010m_3.4448_209o010a_-3.4448.wav,wav,,,,
1573,1.0,../../../min/train/mixture/01aa010m_3.5663_209a0112_-3.5663.wav,wav,,../../../min/train/source1/01aa010m_3.5663_209a0112_-3.5663.wav,wav,,../../../min/train/source2/01aa010m_3.5663_209a0112_-3.5663.wav,wav,,,,
1574,1.0,../../../min/train/mixture/01aa010m_3.7607_209a010c_-3.7607.wav,wav,,../../../min/train/source1/01aa010m_3.7607_209a010c_-3.7607.wav,wav,,../../../min/train/source2/01aa010m_3.7607_209a010c_-3.7607.wav,wav,,,,
1575,1.0,../../../min/train/mixture/01aa010m_3.8084_209o010c_-3.8084.wav,wav,,../../../min/train/source1/01aa010m_3.8084_209o010c_-3.8084.wav,wav,,../../../min/train/source2/01aa010m_3.8084_209o010c_-3.8084.wav,wav,,,,
1576,1.0,../../../min/train/mixture/01aa010m_3.8954_209a010e_-3.8954.wav,wav,,../../../min/train/source1/01aa010m_3.8954_209a010e_-3.8954.wav,wav,,../../../min/train/source2/01aa010m_3.8954_209a010e_-3.8954.wav,wav,,,,
1577,1.0,../../../min/train/mixture/01aa010m_3.9287_209a010k_-3.9287.wav,wav,,../../../min/train/source1/01aa010m_3.9287_209a010k_-3.9287.wav,wav,,../../../min/train/source2/01aa010m_3.9287_209a010k_-3.9287.wav,wav,,,,
1578,1.0,../../../min/train/mixture/01aa010m_3.9694_209a0105_-3.9694.wav,wav,,../../../min/train/source1/01aa010m_3.9694_209a0105_-3.9694.wav,wav,,../../../min/train/source2/01aa010m_3.9694_209a0105_-3.9694.wav,wav,,,,
1579,1.0,../../../min/train/mixture/01aa010m_4.0471_209a010v_-4.0471.wav,wav,,../../../min/train/source1/01aa010m_4.0471_209a010v_-4.0471.wav,wav,,../../../min/train/source2/01aa010m_4.0471_209a010v_-4.0471.wav,wav,,,,
1580,1.0,../../../min/train/mixture/01aa010m_4.1378_209c010j_-4.1378.wav,wav,,../../../min/train/source1/01aa010m_4.1378_209c010j_-4.1378.wav,wav,,../../../min/train/source2/01aa010m_4.1378_209c010j_-4.1378.wav,wav,,,,
1581,1.0,../../../min/train/mixture/01aa010m_4.2239_209a0110_-4.2239.wav,wav,,../../../min/train/source1/01aa010m_4.2239_209a0110_-4.2239.wav,wav,,../../../min/train/source2/01aa010m_4.2239_209a0110_-4.2239.wav,wav,,,,
1582,1.0,../../../min/train/mixture/01aa010m_4.2817_209o0103_-4.2817.wav,wav,,../../../min/train/source1/01aa010m_4.2817_209o0103_-4.2817.wav,wav,,../../../min/train/source2/01aa010m_4.2817_209o0103_-4.2817.wav,wav,,,,
1583,1.0,../../../min/train/mixture/01aa010m_4.3308_209c010g_-4.3308.wav,wav,,../../../min/train/source1/01aa010m_4.3308_209c010g_-4.3308.wav,wav,,../../../min/train/source2/01aa010m_4.3308_209c010g_-4.3308.wav,wav,,,,
1584,1.0,../../../min/train/mixture/01aa010m_4.3606_209a010j_-4.3606.wav,wav,,../../../min/train/source1/01aa010m_4.3606_209a010j_-4.3606.wav,wav,,../../../min/train/source2/01aa010m_4.3606_209a010j_-4.3606.wav,wav,,,,
1585,1.0,../../../min/train/mixture/01aa010m_4.4139_209a010h_-4.4139.wav,wav,,../../../min/train/source1/01aa010m_4.4139_209a010h_-4.4139.wav,wav,,../../../min/train/source2/01aa010m_4.4139_209a010h_-4.4139.wav,wav,,,,
1586,1.0,../../../min/train/mixture/01aa010m_4.4411_209o010j_-4.4411.wav,wav,,../../../min/train/source1/01aa010m_4.4411_209o010j_-4.4411.wav,wav,,../../../min/train/source2/01aa010m_4.4411_209o010j_-4.4411.wav,wav,,,,
1587,1.0,../../../min/train/mixture/01aa010m_4.4929_209a010y_-4.4929.wav,wav,,../../../min/train/source1/01aa010m_4.4929_209a010y_-4.4929.wav,wav,,../../../min/train/source2/01aa010m_4.4929_209a010y_-4.4929.wav,wav,,,,
1588,1.0,../../../min/train/mixture/01aa010m_4.5474_209c0101_-4.5474.wav,wav,,../../../min/train/source1/01aa010m_4.5474_209c0101_-4.5474.wav,wav,,../../../min/train/source2/01aa010m_4.5474_209c0101_-4.5474.wav,wav,,,,
1589,1.0,../../../min/train/mixture/01aa010m_4.7262_209a0101_-4.7262.wav,wav,,../../../min/train/source1/01aa010m_4.7262_209a0101_-4.7262.wav,wav,,../../../min/train/source2/01aa010m_4.7262_209a0101_-4.7262.wav,wav,,,,
1590,1.0,../../../min/train/mixture/01aa010m_4.7708_209a0114_-4.7708.wav,wav,,../../../min/train/source1/01aa010m_4.7708_209a0114_-4.7708.wav,wav,,../../../min/train/source2/01aa010m_4.7708_209a0114_-4.7708.wav,wav,,,,
1591,1.0,../../../min/train/mixture/01aa010m_4.8109_209o010f_-4.8109.wav,wav,,../../../min/train/source1/01aa010m_4.8109_209o010f_-4.8109.wav,wav,,../../../min/train/source2/01aa010m_4.8109_209o010f_-4.8109.wav,wav,,,,
1592,1.0,../../../min/train/mixture/01aa010m_4.8706_209c010q_-4.8706.wav,wav,,../../../min/train/source1/01aa010m_4.8706_209c010q_-4.8706.wav,wav,,../../../min/train/source2/01aa010m_4.8706_209c010q_-4.8706.wav,wav,,,,
1593,1.0,../../../min/train/mixture/01aa010m_4.906_209a0104_-4.906.wav,wav,,../../../min/train/source1/01aa010m_4.906_209a0104_-4.906.wav,wav,,../../../min/train/source2/01aa010m_4.906_209a0104_-4.906.wav,wav,,,,
1594,1.0,../../../min/train/mixture/01aa010m_4.9944_209o010d_-4.9944.wav,wav,,../../../min/train/source1/01aa010m_4.9944_209o010d_-4.9944.wav,wav,,../../../min/train/source2/01aa010m_4.9944_209o010d_-4.9944.wav,wav,,,,
1595,1.0,../../../min/train/mixture/01aa010m_4.9991_209c0107_-4.9991.wav,wav,,../../../min/train/source1/01aa010m_4.9991_209c0107_-4.9991.wav,wav,,../../../min/train/source2/01aa010m_4.9991_209c0107_-4.9991.wav,wav,,,,
1596,1.0,../../../min/train/mixture/01aa010n_0.14559_209c0108_-0.14559.wav,wav,,../../../min/train/source1/01aa010n_0.14559_209c0108_-0.14559.wav,wav,,../../../min/train/source2/01aa010n_0.14559_209c0108_-0.14559.wav,wav,,,,
1597,1.0,../../../min/train/mixture/01aa010n_0.26104_209c010g_-0.26104.wav,wav,,../../../min/train/source1/01aa010n_0.26104_209c010g_-0.26104.wav,wav,,../../../min/train/source2/01aa010n_0.26104_209c010g_-0.26104.wav,wav,,,,
1598,1.0,../../../min/train/mixture/01aa010n_0.33112_209o010g_-0.33112.wav,wav,,../../../min/train/source1/01aa010n_0.33112_209o010g_-0.33112.wav,wav,,../../../min/train/source2/01aa010n_0.33112_209o010g_-0.33112.wav,wav,,,,
1599,1.0,../../../min/train/mixture/01aa010n_0.37061_209o010e_-0.37061.wav,wav,,../../../min/train/source1/01aa010n_0.37061_209o010e_-0.37061.wav,wav,,../../../min/train/source2/01aa010n_0.37061_209o010e_-0.37061.wav,wav,,,,
1600,1.0,../../../min/train/mixture/01aa010n_0.45882_209a010k_-0.45882.wav,wav,,../../../min/train/source1/01aa010n_0.45882_209a010k_-0.45882.wav,wav,,../../../min/train/source2/01aa010n_0.45882_209a010k_-0.45882.wav,wav,,,,
1601,1.0,../../../min/train/mixture/01aa010n_0.45997_209a0101_-0.45997.wav,wav,,../../../min/train/source1/01aa010n_0.45997_209a0101_-0.45997.wav,wav,,../../../min/train/source2/01aa010n_0.45997_209a0101_-0.45997.wav,wav,,,,
1602,1.0,../../../min/train/mixture/01aa010n_0.48085_209o0103_-0.48085.wav,wav,,../../../min/train/source1/01aa010n_0.48085_209o0103_-0.48085.wav,wav,,../../../min/train/source2/01aa010n_0.48085_209o0103_-0.48085.wav,wav,,,,
1603,1.0,../../../min/train/mixture/01aa010n_0.54009_209c0105_-0.54009.wav,wav,,../../../min/train/source1/01aa010n_0.54009_209c0105_-0.54009.wav,wav,,../../../min/train/source2/01aa010n_0.54009_209c0105_-0.54009.wav,wav,,,,
1604,1.0,../../../min/train/mixture/01aa010n_0.54599_209a0103_-0.54599.wav,wav,,../../../min/train/source1/01aa010n_0.54599_209a0103_-0.54599.wav,wav,,../../../min/train/source2/01aa010n_0.54599_209a0103_-0.54599.wav,wav,,,,
1605,1.0,../../../min/train/mixture/01aa010n_0.66577_209c0101_-0.66577.wav,wav,,../../../min/train/source1/01aa010n_0.66577_209c0101_-0.66577.wav,wav,,../../../min/train/source2/01aa010n_0.66577_209c0101_-0.66577.wav,wav,,,,
1606,1.0,../../../min/train/mixture/01aa010n_0.71403_209c010q_-0.71403.wav,wav,,../../../min/train/source1/01aa010n_0.71403_209c010q_-0.71403.wav,wav,,../../../min/train/source2/01aa010n_0.71403_209c010q_-0.71403.wav,wav,,,,
1607,1.0,../../../min/train/mixture/01aa010n_0.77953_209a010l_-0.77953.wav,wav,,../../../min/train/source1/01aa010n_0.77953_209a010l_-0.77953.wav,wav,,../../../min/train/source2/01aa010n_0.77953_209a010l_-0.77953.wav,wav,,,,
1608,1.0,../../../min/train/mixture/01aa010n_0.87354_209c010k_-0.87354.wav,wav,,../../../min/train/source1/01aa010n_0.87354_209c010k_-0.87354.wav,wav,,../../../min/train/source2/01aa010n_0.87354_209c010k_-0.87354.wav,wav,,,,
1609,1.0,../../../min/train/mixture/01aa010n_0.89576_209o010p_-0.89576.wav,wav,,../../../min/train/source1/01aa010n_0.89576_209o010p_-0.89576.wav,wav,,../../../min/train/source2/01aa010n_0.89576_209o010p_-0.89576.wav,wav,,,,
1610,1.0,../../../min/train/mixture/01aa010n_0.9012_209a010b_-0.9012.wav,wav,,../../../min/train/source1/01aa010n_0.9012_209a010b_-0.9012.wav,wav,,../../../min/train/source2/01aa010n_0.9012_209a010b_-0.9012.wav,wav,,,,
1611,1.0,../../../min/train/mixture/01aa010n_0.98041_209c0104_-0.98041.wav,wav,,../../../min/train/source1/01aa010n_0.98041_209c0104_-0.98041.wav,wav,,../../../min/train/source2/01aa010n_0.98041_209c0104_-0.98041.wav,wav,,,,
1612,1.0,../../../min/train/mixture/01aa010n_0.98053_209o010i_-0.98053.wav,wav,,../../../min/train/source1/01aa010n_0.98053_209o010i_-0.98053.wav,wav,,../../../min/train/source2/01aa010n_0.98053_209o010i_-0.98053.wav,wav,,,,
1613,1.0,../../../min/train/mixture/01aa010n_1.0013_209o0109_-1.0013.wav,wav,,../../../min/train/source1/01aa010n_1.0013_209o0109_-1.0013.wav,wav,,../../../min/train/source2/01aa010n_1.0013_209o0109_-1.0013.wav,wav,,,,
1614,1.0,../../../min/train/mixture/01aa010n_1.0803_209a010p_-1.0803.wav,wav,,../../../min/train/source1/01aa010n_1.0803_209a010p_-1.0803.wav,wav,,../../../min/train/source2/01aa010n_1.0803_209a010p_-1.0803.wav,wav,,,,
1615,1.0,../../../min/train/mixture/01aa010n_1.1429_209o010o_-1.1429.wav,wav,,../../../min/train/source1/01aa010n_1.1429_209o010o_-1.1429.wav,wav,,../../../min/train/source2/01aa010n_1.1429_209o010o_-1.1429.wav,wav,,,,
1616,1.0,../../../min/train/mixture/01aa010n_1.2681_209c010f_-1.2681.wav,wav,,../../../min/train/source1/01aa010n_1.2681_209c010f_-1.2681.wav,wav,,../../../min/train/source2/01aa010n_1.2681_209c010f_-1.2681.wav,wav,,,,
1617,1.0,../../../min/train/mixture/01aa010n_1.3889_209a010g_-1.3889.wav,wav,,../../../min/train/source1/01aa010n_1.3889_209a010g_-1.3889.wav,wav,,../../../min/train/source2/01aa010n_1.3889_209a010g_-1.3889.wav,wav,,,,
1618,1.0,../../../min/train/mixture/01aa010n_1.4352_209a010e_-1.4352.wav,wav,,../../../min/train/source1/01aa010n_1.4352_209a010e_-1.4352.wav,wav,,../../../min/train/source2/01aa010n_1.4352_209a010e_-1.4352.wav,wav,,,,
1619,1.0,../../../min/train/mixture/01aa010n_1.4669_209a0108_-1.4669.wav,wav,,../../../min/train/source1/01aa010n_1.4669_209a0108_-1.4669.wav,wav,,../../../min/train/source2/01aa010n_1.4669_209a0108_-1.4669.wav,wav,,,,
1620,1.0,../../../min/train/mixture/01aa010n_1.4761_209a010c_-1.4761.wav,wav,,../../../min/train/source1/01aa010n_1.4761_209a010c_-1.4761.wav,wav,,../../../min/train/source2/01aa010n_1.4761_209a010c_-1.4761.wav,wav,,,,
